NUMTAR;DOCFEC;DOCSER;DOCNUM;DESTAR;IMPOBRA;IMPMAT
01;26/03/2012;31;000085;COMPROBACION Y DIAGNOSIS A DUMPERS;173;0
01;26/03/2012;31;000086;MATERIAL MARTILLO BRV-32;0;1839,06
01;27/03/2012;34;000059;PISTONES, KIT JUNTAS, INYECTORES;0;6330,16
01;27/03/2012;34;000060;DEFLECTOR;0;90,16
01;27/03/2012;31;000087;MATERIAL ORIGINAL CATERPILLAR;0;3808,63
01;28/03/2012;34;000061;CRISTAL, BOMBA AGUA, MANDO A/A;0;773,26
01;28/03/2012;31;000088;REVISION FALLO DE MAQUINA;213;0
01;28/03/2012;31;000089;REPARACION DE SALIDEROS HIDRAULICOS;600;0
02;28/03/2012;31;000089;REPARACION DE CAJA VALVULA Y TACOS EN TALLER;300;0
01;30/03/2012;34;000062;FILTROS;0;1002,99
01;30/03/2012;34;000063;DEFLECTOR;0;45,08
01;02/04/2012;34;000064;MOTOR CUMMINS;0;1375,86
01;30/03/2012;31;000090;MATERIAL NUEVO CAT;0;1868,5
01;02/04/2012;31;000091;COLOCACION DE LIMITADOR DE VELOCIDAD;30;0
01;02/04/2012;34;000065;ACEITE;0;1181,8
01;02/04/2012;34;000066;PISTON, SEGMENTO, ANILLA BULON;0;209,48
01;02/04/2012;31;000092;PRESUPUESTO FILTROS Y MATERIAL VOLVO;0;474,63
01;03/04/2012;31;000093;PRESUPUESTO ASIENTO CARRTILLA ADAPTABLE;0;199
01;03/04/2012;31;000094;REPARACION GRUPO TRASERO;810;4615,96
01;03/04/2012;34;000067;CUCHILLAS,CANTONERAS, TORNILLOS;0;941,64
01;04/04/2012;31;000095;REPARACION DE BOMBA HIDRAULICA;120;1720,82
01;09/04/2012;31;000096;MONTAJE Y CALIBRACION ECM MOTOR;90;3410,93
01;09/04/2012;31;000097;REPARACION DE BOMBA HIDRAULICA;120;1554,37
01;10/04/2012;31;000098;MONTAJE ENFRIADOR TRANSMISION;150;125
01;10/04/2012;31;000099;PRESUPUESTO MAT. ORIGINAL BOBCAT;0;156
01;10/04/2012;34;000068;BULONES Y CASQUILLOS;0;206,52
01;10/04/2012;34;000069;BOMBA INYECTORA;0;3533,19
01;10/04/2012;31;000100;MATERIAL CAJA TRANSFE BOMBAS;0;509,7
01;10/04/2012;31;000101;MATERIAL ORIGINAL CATERPILLAR;0;3967
01;11/04/2012;34;000070;BULON;0;106,94
01;11/04/2012;34;000071;CAZO ALTO VOLTEO;0;6600
01;11/04/2012;34;000072;KIT EMPAQUETADURAS;0;2080
01;11/04/2012;34;000073;KIT EMPAQUETADURAS;0;1979,8
01;11/04/2012;31;000102;PRESUPUESTO CATERPILLAR ORIGINAL;0;2985
01;11/04/2012;31;000103;REPARACION BOTELLA DIRECCION;150;0
02;11/04/2012;31;000103;REPARACION BOTELLA DIRECCION EN TALLER;105;227,14
01;11/04/2012;34;000074;TURBO NUEVO;0;4862,66
01;12/04/2012;34;000075;REPARACION BOMBA INYECTORA CUMMINS 4076442;0;3242,4
01;12/04/2012;34;000076;EQUIPO MOTOR, JUEGO JUNTAS, ETC....;0;2172,86
01;12/04/2012;31;000104;REPARACION DE FRENO MANO ;256;2289,02
01;12/04/2012;31;000105;REPARACION DE FRENO MANO;384;264,97
02;12/04/2012;31;000105;REPARACIONN EN TALLER;95;0
01;13/04/2012;34;000077;MATERIAL;0;79,14
01;13/04/2012;31;000106;PRESPUESTO ACEITE;0;385
01;13/04/2012;34;000078;TURBO INTERCAMBIO;0;2872,43
01;16/04/2012;34;000079;CASQUILLOS, RODAMIENTOS Y RETENES ARTICULACION CENTRAL;0;2217,67
01;16/04/2012;31;000107;MATERIAL CAT ORIGINAL;0;1849,85
01;16/04/2012;31;000108;PRESUPUESTO MATERIAL CATERPILLAR ORIGINAL;0;4707,04
01;17/04/2012;31;000109;HACER REGLAJE DE VALVULA E INYECCION;150;0
01;17/04/2012;34;000080;FILTROS;0;923,82
01;17/04/2012;34;000081;FILTROS FLEEDGUARD;0;365,15
01;17/04/2012;31;000110;REPARACION DE MAQUINA QUEMADA APROXIMADO;2100;16673,12
01;17/04/2012;34;000083;DESPLAZAMIENTO Y COMPROBACION FALLO EN SOLENOIDE;90;131,36
01;17/04/2012;34;000082;DESPLAZAMIENTO Y COLOCACION ACUMULADORES;90;876,57
01;18/04/2012;34;000084;BOMBA AGUA Y CORREAS;0;3892,09
01;18/04/2012;31;000111;REPARACION DE SALIDERO ACEITE RUEDAS TRASERAS;320;1996,85
01;18/04/2012;31;000112;PRESUPUESTO;0;300
01;18/04/2012;34;000085;JUEGO JUNTAS Y CASQ. PIE BIELA;0;729,77
01;19/04/2012;31;000113;REPARACION DE MOTOR EN TALLER;2700;12418,27
02;19/04/2012;31;000113;MONTAJE DE MOTOR EN MAQUINA;810;141,4
01;19/04/2012;34;000086;DISTRIBUIDOR;0;6941,45
01;19/04/2012;31;000114;REPARACION FALLO INYECCION Y SENSORES;300;1159,3
01;19/04/2012;31;000115;MATERIAL VOLVO ORIGINAL;0;5098,77
01;20/04/2012;31;000116;REPARACION DE MOTOR;1740;178,2
02;20/04/2012;31;000116;REPARACION NDE MOTOR EN TALLER;1500;2346,77
01;20/04/2012;31;000117;COLOCACION ALTERNADOR Y REPARACION CABLEADO DEL MISMO;72,5;349,75
01;20/04/2012;31;000118;MONTAJE MATERIAL ELECTRICO Y CALIBRACION BASCULA;58;469,68
01;23/04/2012;31;000119;REPARACION DE TRANSMISION SALIDEROS;2550;0
01;23/04/2012;31;000120;REPARACION DE TRANSMISION;2700;825,37
02;23/04/2012;31;000120;REPARACION DE TRANSMISION SALIDEROS EN TALLER;600;715,57
01;23/04/2012;34;000087;RETENES VALVULA  Y CASQ. ARBOL LEVAS;0;93,39
01;24/04/2012;34;000088;PANEL RADIADOR;0;1898,25
01;24/04/2012;34;000089;CENTRAL ENGRASE;0;1495,25
01;24/04/2012;31;000121;REPARACION DE BOMBA DE FRENO;180;898,32
02;24/04/2012;31;000121;REPARACION DE DISTRIBUIDOR PALA ;120;288,75
01;24/04/2012;31;000122;REPARACION DE CADENA MASTIL;750;812,05
02;24/04/2012;31;000122;REPARACION DE TRANSMISION;1800;2614,9
01;25/04/2012;31;000123;INTERVENCION WA430-6 ;64;0
01;25/04/2012;31;000124; MATERIAL CULATA CAT;0;3068,72
01;26/04/2012;31;000125;CAMBIAR COMPONENTES DE CULATA EN TALLER;174;0
02;26/04/2012;31;000125;MONTAJE DE CULATA INTERCAMBIO EN MAQUINA;464;0
01;26/04/2012;31;000126;PRESUPUESTO CATERPILLAR ORIGINAL;0;4774,25
01;26/04/2012;31;000127;PRESUPUESTO MATERIAL ORIGINAL CATERPILLAR;0;564,64
01;02/05/2012;31;000128;MATERIAL AIREACONDICIONADO;0;148,45
01;02/05/2012;31;000129;CONSTRUCCION TUBO 1100 MM;0;43,81
01;02/05/2012;34;000090;CASQUILLOS, BULONES, ETC....;0;1381,52
01;02/05/2012;31;000130;REPARAR FISURAS DE CHASIS, ;1140;120,25
02;02/05/2012;31;000130;REPARACION Y CONSTRUCCION DE TUBOS HIERROS HIDRAULICOS;180;45,6
03;02/05/2012;31;000130;REPARACION DE COGIDA BOTELLA VOLTEO;240;142,22
04;02/05/2012;31;000130;ENDEREZADO DE CABINA;0,01;0
01;02/05/2012;31;000131;MATERIAL ELECTRICO BATERIAS;0;290,1
05;02/05/2012;31;000130;CAMBIO DE 2000 HORAS;180;247,35
06;02/05/2012;31;000130;REPARACION PORTALON, BLOQUEO COGIDA BRAZOS, TUBO ESCAPE;240;75,25
07;02/05/2012;31;000130;TAPIZADO DE ASIENTO;90;95
08;02/05/2012;31;000130;REPARACION DE PERDIDA DE GASOIL Y REFRIGERANTE REPARAR ACELERADOR;210;55
09;02/05/2012;31;000130;REPARACION DE LUCES;240;339,1
01;03/05/2012;31;000132;REPARACION DE TURBO;0;1554,29
01;03/05/2012;31;000133;HACER REGLAJE DE VALVULAS;87;119,5
01;04/05/2012;31;000134;TAPIZADO DE ASIENTO;0;250
01;04/05/2012;31;000135;TAPIZADO ASIENTO;0;250
01;04/05/2012;31;000136;REPARACION DE MATERIAL DE INTENTO DE ROBO;320;1574,49
01;07/05/2012;34;000091;SENSOR TEMPERATURA;0;64,14
01;07/05/2012;34;000092;CONDENSADOR;0;863,23
01;08/05/2012;34;000093;MATERIAL;0;3864,9
01;08/05/2012;34;000094;KIT RODAMIENTOS;0;2982,45
01;08/05/2012;31;000137;MATERIAL REPARACION BOMBAS HIDRAULICAS;0;1986
01;08/05/2012;31;000138;MATERIAL REPARACION BOMBAS HIDRAULICAS;0;2186,5
01;08/05/2012;31;000139;MATERIAL VOLVO;0;299,58
01;08/05/2012;31;000140;MATERIAL SENSOR DE PESAJE;0;843,75
01;08/05/2012;31;000141;MATERIAL BOMBA INYECCION;0;1557,39
01;08/05/2012;31;000142;MATERIAL BOMBA INYECCION;0;2780,79
01;08/05/2012;34;000095;AMORTIGUADOR;0;484,36
01;09/05/2012;34;000096;CRISTAL DELANTERO;240;404,51
01;10/05/2012;34;000097;EQUIPO MOTOR, KIT JUNTAS;0;736,28
01;09/05/2012;31;000143;MATERIAL REPARACION BOMBA HIDRAULICA;0;1733,25
01;11/05/2012;31;000144;REVION CON DIAGNOSIS FALLO INYECCION;96;0
01;10/05/2012;31;000145;REPARACION DE FALLO INYECCION;0;523,53
01;14/05/2012;31;000146;REVISION FALLO ELECTRICO CUADRO ENCENDIDO;112;0
01;14/05/2012;34;000098;MANDO CONVERTIDOR;0;177,85
01;15/05/2012;34;000099;CONJ. FILTRO AIRE;0;98,5
01;15/05/2012;34;000100;BOMBA HIDRAULICA;0;487,66
01;15/05/2012;34;000101;CADENA GOMA;0;1093,2
01;15/05/2012;34;000102;CADENAS GOMA, RUEDA DENTADA Y RODILLOS;0;1548,2
01;15/05/2012;31;000147;MATERIAL CAT ORIGINAL;0;189,97
01;15/05/2012;31;000148;MATERIAL ORIGINAL CAT;0;255,98
01;15/05/2012;31;000149;MATERIAL ORIGINAL CAT;0;198,54
01;15/05/2012;31;000150;INSTALACION DE VIVALVA;240;649,6
01;16/05/2012;34;000103;MOPNTAJE DE TURBO;120;1267,8
01;16/05/2012;34;000104;ACOPLAMIENTO BOMBA HIDRAULICA;0;2208,3
01;17/05/2012;31;000151; MATERIAL ORIGINAL CAT;0;2138,88
01;17/05/2012;31;000152;MATERIAL ORIGINAL CAT;0;0
01;18/05/2012;31;000153;REPARACION DE SALIDERO POR DIFERENCIAL TRASERO;1024;974,78
02;18/05/2012;31;000153;DESMONTAR BOMBA Y MOTOR DEL VENTILADOR;384;29,18
03;18/05/2012;31;000153;REPARACION DE AIRE ACONDICIONADO;96;160,5
01;18/05/2012;34;000105;MANDO VELOCIDADES;0;194,8
01;21/05/2012;31;000154;REPARACION DE AIREACONDICIONADO;120;1258,4
01;21/05/2012;31;000155;REPARACION DE MOTOR,TRANSMISION, RADIADOR, FRENOS, FUGAS ACEITES Y SUSTITUCION JUNTAS BOMBA INYECTORA;0;18000
01;21/05/2012;31;000156;REPARACION DE FRENOS TRASEROS;240;406,6
01;21/05/2012;34;000106;CONDENSADOR;0;776,91
01;22/05/2012;34;000107;FILTROS;0;142,17
01;22/05/2012;31;000157;SUSTITUIR INYECTORES GASOIL;540;4360,9
02;22/05/2012;31;000157;COMPROBACION BOMBA INYECCION;60;0
01;22/05/2012;34;000108;VALVULA;0;520,6
01;22/05/2012;31;000158;COLOCACION DE CASQUILLO Y BULON PARTE BAJA DE PALA;240;0
01;22/05/2012;34;000109;SOLEMOIDE DE PARE;0;606,24
01;22/05/2012;31;000159;REPARACION DE MOTOR EN TALLER;2700;8355,24
02;22/05/2012;31;000159;MONTAJE DE MOTOR EN MAQUINA;810;141,4
01;23/05/2012;31;000160;FALLO DE MODULO ECU;120;3326,94
01;23/05/2012;31;000161;REPARACION DE BOMBA PILOTAJE Y COMTRESOR DE AIRE;180;420,84
02;23/05/2012;31;000161;REPARACION EN TALLER DE BOMBA PILOTAJE;60;113,8
01;24/05/2012;34;000110;MODULO CALEFACCION, MANDO, CRISTAL;0;1674,41
01;25/05/2012;34;000111;MODIFICACION BOMBA FRENO;0;1824,2
01;25/05/2012;31;000162;REVISION Y DIAGNISIS DE MAQUINA;96;0
01;28/05/2012;31;000163;MATERIAL VOLVO;0;417,26
01;28/05/2012;34;000112;reten;0;90,02
01;28/05/2012;34;000113;CUHILLAS, TORNILLOS Y TUERCAS;0;408,8
01;28/05/2012;34;000114;RADIADOR AGUA SEGUN MUESTRA;0;2675,2
01;28/05/2012;34;000115;BOMBA HIDRAULICA;0;3607,8
01;28/05/2012;34;000116;BOMBA ACEITE;0;840,2
01;29/05/2012;31;000164;PRESUPUESTO MATERIL ORIGINAL CATERPILLAR;0;112,4
01;29/05/2012;31;000165;MATERIAL ORIGINAL CATERPILLAR;0;2840
01;29/05/2012;31;000166;PRESUPUESTO MATERIAL ORIGINAL CATERPILLAR;0;12191,54
01;30/05/2012;31;000167;MATERIAL BOMBA HIDRAULICA IMPLEMENTOS;0;1159,98
01;01/06/2012;34;000117;ENGANCHE RAPIDO HIDRAULICO;0;3400
01;01/06/2012;31;000168;MATERIAL VOLVO ;0;17,65
01;04/06/2012;31;000169;REPARACION DE SALIDERO EJE DELANTERO;384;0
02;04/06/2012;31;000169;REPARACION EN TALLER;480;1629,52
01;04/06/2012;31;000170;REVISION DIAGNOSIS FALLO ARRANQUE;90;0
01;04/06/2012;31;000171;MATERIAL KOMATSU;0;495,16
01;05/06/2012;31;000172;MATERIAL NEUMATICO PALAS;0;3160
01;05/06/2012;31;000173;MATERIAL KOMATSU;0;289,44
01;06/06/2012;34;000118;CABLE Y FILTRO;0;81,16
01;06/06/2012;34;000119;MATERIAL;0;157,7
01;06/06/2012;31;000174;PRESUPUESTO REFRIGERANTE SIDASA;0;472,5
01;06/06/2012;31;000175;REPARACION BOMBA TRANSLACION TRASERA DERECHA EN TALLER;300;3596,57
01;07/06/2012;31;000176;MATERIAL ORIGINAL CAT;0;38,98
01;07/06/2012;31;000177;MATERIAL ORIGINAL FRENOS RUEDA TRASERA;0;2452,96
01;07/06/2012;31;000178;PRESUPUESUTO MATERIAL CUMMINS;0;3482,73
01;08/06/2012;34;000120;PRESUPUESTO;0;3333,47
01;08/06/2012;31;000179;MATERIAL ORIGINAL VOLVO;0;435,08
01;11/06/2012;31;000180;REPARACION DE SALIDEROS EN CAJA VALVULA ;512;158,83
02;11/06/2012;31;000180;REPARACION DE CAJA EN TALLER;320;900,65
01;12/06/2012;31;000181;MATERILA KOMATSU INTERCAMBIO;0;2613,58
01;12/06/2012;34;000121;HORQUILLAS PORTA PALET Y SOPORTE HORQUILLAS;0;1534,79
01;13/06/2012;33;000001;EQUIPO MOTOR, TURBO , ETC;0;0
01;14/06/2012;31;000182;REPARACION BOMBA TRANSLACION TRASERA DERECHA INTERIOR EN TALLER;240;1005,77
02;14/06/2012;31;000182;REPRACION DE MOTOR HIDRAULICO;300;559,23
01;14/06/2012;34;000122;CARCASA VOLANTE, RETEN , JUNTA CARTER;0;1286,45
01;15/06/2012;34;000123;MANDO VENTILADOR;0;911,48
01;15/06/2012;31;000183;MATERIAL ORIGINAL CATERPILLAR;0;4530,4
01;18/06/2012;31;000184;REPARACION DE RADIADOR ;551;0
01;18/06/2012;31;000185;REPARACION DE TRANSMISION ;5046;11624,54
01;19/06/2012;31;000186;PRESUPUESTO MATERIAL BOBCAT;0;169
01;19/06/2012;31;000187;MATERIAL ORGINAL CATERPILLAR;0;179
01;20/06/2012;31;000188;SUSTITUCION DEL RETÑEN DEL CIGÜEÑAL;870;537,13
01;20/06/2012;31;000189;COMPROBACIÓN Y CARGA DE AIRE ACONDICIONADO;30;130,5
01;20/06/2012;34;000124;INYECTOR;0;597,96
01;20/06/2012;31;000190;COMPROBACIÓN Y CARGA DE AIRE ACONDICIONADO;45;130,5
01;20/06/2012;31;000191;COMPROBACION Y CARGA DE AIRE ACONDICIONADO;60;160,45
01;20/06/2012;31;000192;COMPROBACION Y CARGA DE AIRE ACONDICIONADO;90;216,01
01;20/06/2012;34;000125;MOTOR INTERCAMBIO;0;12881,82
01;20/06/2012;31;000193;MONTAJE Y SOFTWAREN I-ECU;120;2488,42
01;21/06/2012;31;000194;MONTAJE Y SOFTWARE DE I-ECU;120;0
01;21/06/2012;33;000002;CUCHILLAS;0;996,38
01;20/06/2012;31;000195;REPARACION DE TRANSMISION;3480;487,05
02;20/06/2012;31;000195;REPARACION EN TALLER;2900;11137,49
01;21/06/2012;34;000126;DESPLAZAMIENTO, SACAR MOTOR CONJUNTO MOTOR BOMBA Y RADIADOR DE MAQUINA, CAMBIAR PIEZAS DEL MOLTOR VIEJO AL NUEVO (ALTERNADOR, ARRANQUE, VOLANTE, ETC..)BAQUETEADO Y LIMPIEZA DEL RADIADOR, MONTAJE DEL MOTOR EN LA MAQUINA, NIVELES ACEITE, FILTROS Y ARRANQUE ;0;1325,2
01;22/06/2012;34;000127;SENSORES;0;3108,44
01;22/06/2012;34;000128;bota ripper y tornillos;0;210,06
01;22/06/2012;31;000196;REPARACION DE BULON COGIDA BOTELLA VOLTEO;750;518,07
01;25/06/2012;34;000129;CADENAS, RODILLOS, ETC;0;10126,4
01;22/06/2012;31;000197;REPARACION DE EMPAQUETADURAS BOTELLAS DE PALA;1024;0
01;25/06/2012;34;000130;EQUIPO MOTOR, CASQUILLOS, ETC..;0;3430,78
01;22/06/2012;31;000198;REPARACION DE MOTOR;3840;1467,79
02;22/06/2012;31;000197;REPARACION EN TALLER;512;1476,71
01;25/06/2012;31;000199;MATERIAL TURBO;0;4029,86
01;25/06/2012;34;000131;CASQUILLOS;0;6372,28
01;25/06/2012;34;000132;CADENAS;0;2670
01;25/06/2012;34;000133;CADENAS;0;1062
01;26/06/2012;34;000134;CADENAS, RODILLOS, ETC;0;5063,2
01;26/06/2012;34;000135;cristal;0;404,51
01;05/06/2012;31;000200;REPARACION COGIDAS PALA Y BOTELLA DIRECCION IZQUIERDA;1350;759,49
01;27/06/2012;34;000136;TEJAS ESPECIALES DE 1200MM;0;5691,84
01;28/06/2012;31;000201;MATERIAL INYECCION;0;1652,36
01;02/07/2012;33;000003;CADENA, RUEDA, ETC...;0;3086,3
01;03/07/2012;31;000202;MATERIAL QUEMADO VOLVO Y TURBO;0;2829,11
01;04/07/2012;34;000137;MANDO VENTILADOR;0;1022,4
01;04/07/2012;34;000138;EQUIPO MOTOR, KIT JUNTAS, ETC....;0;6729,13
01;05/07/2012;31;000203;CONSTRUCCION VASTAGO PALA CILINDRO Y COLOCACION EMPAQUETADURAS NUEVAS;180;225,1
01;06/07/2012;34;000139;CUCHILLAS;0;984,46
01;09/07/2012;34;000140;ALTERNADOR INTERCAMBIO;0;1122
01;09/07/2012;31;000204;REPARACION DE TURBO EN TALLER;87;2326,68
01;10/07/2012;34;000142;JUNTAS;0;102,2
01;10/07/2012;31;000205;DESPLAZAMIENTO A BRENE PARA DIAGNOSIS DE AVERIA;96;0
01;10/07/2012;31;000206;DIAGNOSI DE AVERIA;96;0
01;10/07/2012;31;000207;MATERIAL VOLVO USADO;0;3000
01;10/07/2012;34;000141;JUNTAS;0;102,21
01;11/07/2012;31;000208;MATERIAL CAT ORIGINAL CILINDRO DIRECCION;0;1495,75
01;12/07/2012;31;000209;REPARACION DE VASTAGO DIRECCION;0;613,25
01;12/07/2012;31;000210;PRESUPUESTO CROMADO DE VASTAGOS;0;1550
01;12/07/2012;31;000211;PRESUPUESTO VASTAGO NUEVO;0;1115
01;12/07/2012;31;000212;PRESUPUESTO VASTAGO INTERCAMBIO;0;1629,5
01;12/07/2012;34;000143;MANOJO CABLES CABINA Y MOTOR;0;1566,5
01;12/07/2012;31;000213;REPARACION DE AIRE ACONDICIONADO;90;771,32
01;16/07/2012;31;000214;REPAREACION FALLO INYECCION;180;1006,43
01;16/07/2012;31;000215;PRESUPUESTO MANGUERA 1150 MM;0;119,4
01;16/07/2012;31;000216;PRESUPUESTO UREA;0;500,2
01;16/07/2012;31;000217;MATERIAL ORIGNAL CAT;0;1084,4
01;16/07/2012;31;000218;PRESUPUESTO CATERPILLAR ORIGINAL;0;247,96
01;17/07/2012;31;000219;PRESUPUESTO REVEI;0;700
01;18/07/2012;31;000220;CAMBIAR RETENES 4 REDUCTORES;2880;720
01;19/07/2012;31;000221;PRESUPUESTO MATERIAL RODAJE;0;699,5
01;20/07/2012;31;000222;PRESUPUESTO;0;245,66
01;20/07/2012;34;000144;PRESUPUESTO;0;212,99
01;23/07/2012;31;000223;REPARACION DE AIREACONDICIONADO;90;0
01;23/07/2012;34;000145;PRESUPUESTO MATERIAL MOTOR D11N;0;19343,67
01;23/07/2012;31;000224;PRESUPUESTO MATERIAL ORIGINAL CATERPILLAR
;0;342,24
01;23/07/2012;31;000225;REPARACION DE AIRE ACONDICIONADO;120;362,46
01;24/07/2012;31;000226;REPARACION CAJA DAMPER;0;4063,88
01;25/07/2012;31;000227;MATERIAL VALVULAS COMPENSADORAS DE CAJA VALVULA;0;1012,84
01;25/07/2012;34;000146;PRESUPUESTO SUSTITUCION VENTILADOR, CORREA Y MANGUITO;192;294,77
01;26/07/2012;31;000228;DESPLAZAMIENTO A PUERTO REAL PARA SUSTITUCION DE I-ECU;180;5177,13
01;27/07/2012;31;000229;SUSTITUCION SENSOR Y CARGA DE A/A;0;258,28
01;27/07/2012;31;000230;SUSTITUCION DE ICV;0;1039,68
01;31/07/2012;31;000231;PRESUPUESTO MATERIAL;0;495,9
01;01/08/2012;31;000232;PRESUPUESTO IT28G;750;401,2
01;01/08/2012;31;000233;PRESUPUESTO REPARACION CONVERTIDOR Y TRANSMISION;3450;3711,91
01;02/08/2012;31;000234;PRESUPUESTO REPARACION DE MOTOR;0;12153,05
01;03/08/2012;31;000235;PRESUPUESTO SACAR CONJUNTO SERVOTRANSMISION Y DESPIECE DE TRANSMISION Y CONVERTIDOR PARA EVALUACION DE DAÑOS;1350;0
01;26/07/2012;31;000236;PRESUPUESTO CAMBIO 2000 HORAS SIN ACEITES NI REFRIGERNATES;0;1266,79
01;27/07/2012;31;000237;CAMBIO 2000 HORAS SOLO MATERIAL;0;916,72
01;27/07/2012;31;000238;CAMBIO 2000 HORAS SOLO FILTROS;0;597,22
01;27/07/2012;31;000239;PRESUPUESTO CAMBIO 1000 HORAS;0;442
01;06/08/2012;34;000147;SUBCUCHILLAS;0;765,88
01;07/08/2012;34;000148;PISTON, JUNTAS, ETC...;0;1251,2
01;08/08/2012;34;000149;VENTILADOR A/A;0;627,71
01;08/08/2012;31;000240;DESMONTAJE DE TRANSMISION PARA SUSTITUCION KIT DE JUNTAS Y RODAMIENTOS;1800;4192,52
02;08/08/2012;31;000240;DESPLAZAMIENTO A AVILES PARA AJUSTES DE PAQUETES;0;500
01;08/08/2012;34;000150;TUBO INYECCION;0;161,92
01;09/08/2012;34;000151;CONDENSADOR A/A;0;1710,3
01;09/08/2012;31;000241;PRESUPUESTO MATERIALES PARA REPARACION BOMBA HIDRAULICA;0;7302,56
01;09/08/2012;34;000152;ESLAVONES, BULONES, ETC.....;0;516,64
01;09/08/2012;34;000153;CARDAN DELANTERO;0;418,41
01;10/08/2012;31;000242;MATERIAL ORIGINAL CATERPILLAR;0;382
01;10/08/2012;31;000243;PRESUPUESTO DE MATERIAL;0;427,97
01;10/08/2012;31;000244;DESMONTAJE CAJA DE VALVULAS PARA SU LIMPIEZA Y POSTERIOR COLOCACION;300;0
01;13/08/2012;31;000245;PRESUPUESTO MATERIAL;0;4482,46
01;13/08/2012;31;000246;PRESUPUESTO MATERIAL REPARACION MOTOR;0;15340,45
01;14/08/2012;34;000154;BIELA, BULON, ETC;0;6078,94
01;14/08/2012;31;000247;PRESUPUESTO DESMONTAJE 963;1350;0
01;14/08/2012;31;000248;PRESUPUESTO MATERIAL KOMATSU;0;1218
01;14/08/2012;34;000155;BOMBA INYECTORA INTERCAMBIO;0;2482,13
01;14/08/2012;31;000249;MATERIAL ORIGINAL CATERPILLAR;0;67,15
01;16/08/2012;34;000156;BOMBA AGUA;0;938,39
01;21/08/2012;34;000157;MATERIAL;0;1126,2
01;21/08/2012;34;000158;KIT ZAPATAS Y REMACHES DE LOS FRENOS;0;295,2
01;21/08/2012;34;000159;ENFRIADOR, EJE, ETC...;0;2759,3
01;22/08/2012;31;000250;REPARACION DE EMPAQUETADURAS DE PALA Y RADIADOR;1664;0
02;22/08/2012;31;000250;REPARACION EN TALLER;512;1846,75
01;23/08/2012;34;000160;EQUIPO MOTOR Y JUNTAS;0;1382,96
01;23/08/2012;31;000251;MATERIAL CAT;0;312,34
01;23/08/2012;31;000252;CARGAR AIRE ACONDICIONADO;30;120
01;23/08/2012;31;000253;REVISION FALLO VENTILADOR;224;0
01;28/08/2012;34;000161;MATERIAL;0;255,2
01;27/08/2012;31;000254;MATERIAL FUERA PRESUPUESTO;0;1610,88
01;29/08/2012;34;000162;KIT EMPAQUETADURA;0;1896,66
01;29/08/2012;34;000163;BOMBIN;0;130,17
01;29/08/2012;31;000255;MATERIAL TRANSMISION FUERA PRESUPUESTO;0;1986,56
01;29/08/2012;34;000164;CRISTAL;0;322,81
01;30/08/2012;31;000256;MATERIAL RADIADOR;0;1183
01;21/08/2012;31;000257;MATERIAL ORIGINAL KOMATSU;0;5983,53
01;21/08/2012;31;000258;MATERIAL ALTERNATIVO KOMATSU;0;3898
01;30/08/2012;34;000165;BULON;0;598,6
01;31/08/2012;31;000259;PRESUPUESTO MATERIAL;0;388
01;03/09/2012;31;000260;PRESUPUESTO MATERIAL CATERPILLAR ORIGINAL ;0;551,5
01;03/09/2012;31;000261;PRESUPUESTO MATERIAL ORIGINAL CAT;0;269,8
01;03/09/2012;31;000262;PRESUPUESTO MATERIAL ORIGINAL CATERPILLAR;0;476,49
01;03/09/2012;31;000263;PRESUPUESTO REPARACION RADIADOR;0;550
01;03/09/2012;31;000264;REVISION FALLO VENTILADOR;480;270,03
01;03/09/2012;31;000265;REPARACION DE MOTOR;1350;330,75
02;03/09/2012;31;000265;REPARACION DE MOTOR EN TALLER;2700;6910,1
04;03/09/2012;31;000265;REPARACION DE BOMBA INYECTORA;700;1200
01;03/09/2012;31;000266;REPARACION DE BOMBA VENTILADOR;768;4758,23
01;04/09/2012;31;000267;PRESUPUESTO CONSTRUCCION RADIADOR NUEVO;0;2054,5
01;04/09/2012;34;000166;PIÑON Y TORNILLOS;0;595,02
01;05/09/2012;31;000268;REALIZAR REGLAJE DE VALVULAS CULATA;90;35,15
01;05/09/2012;31;000269;REALIZACION REGLAJE DE VALVULAS EN CULATA;90;48,25
01;05/09/2012;31;000270;MATERIAL FUERA DE PRESUPUESTO;0;1105,15
01;05/09/2012;31;000271;REPARACION DE TRANSMISION;2850;492,32
01;05/09/2012;34;000167;DIENTES, PASADORES, Y ARANDELAS;0;364,8
01;05/09/2012;31;000272;REPARACION DE TRANSMISION;3750;1985,79
01;06/09/2012;34;000168;SOLENOIDE, ACUMULADOR, ETC;0;1446,03
01;06/09/2012;31;000273;MATERIAL PARA REPARACION DE MARTILLO;0;4172,47
01;06/09/2012;34;000169;MANDO FINAL;0;4218,43
01;06/09/2012;31;000274;MONTAJE Y CALIBRACION DE IECU;96;2513,42
01;06/09/2012;31;000275;TUBERIA COBRE;0;227,5
01;07/09/2012;34;000170;EQUIPO MOTOR , CIGUEÑAL, ETC....;0;11043,25
01;07/09/2012;34;000171;BUYLONES, CASQUILLOS, ETC....;0;2795,94
01;10/09/2012;31;000276;REPARACION SALIDEROS DE HIDRAULICO POR BOTELLAS Y CAJA TRANSMISION;600;900,45
02;10/09/2012;31;000276;REPARACION DE AIREACONDICIONADO Y FALLO ELECTRICO;90;145,5
