CODOPER;NUMTAR;DOCFEC;DOCSER;DOCNUM;DESCOP;HFACT;HREAL;DTOOBR;CODMOD;PORIMP;PORREC;PRETAR;LINOBRA;MARCA
800;01;18/10/2002;X8;000020;DESPLAZ. FINCA QUITAR CAJA DE BATERIAS Y CINTAS DE FRENOS PARA REPARAR EN TALLER Y MONTAJE DE LAS MISMAS;4;5;0;;0;0;21;005;S
101;02;18/10/2002;X8;000020;DESMONTAR CINTAS DE FRENOS Y COLOCACION DE NUEVAS.;4;10;0;;0;0;21;005;S
101;01;15/11/2002;X8;000021;COLOCAR RODAMIENTOS Y SUSTITUCION DE CHISPOMETRO DE MECHERO;3;3;0;;0;0;21;005;S
101;01;23/11/2002;X8;000022;DESMONTAR CADENA, CARRO Y REUDA CABILLA, CAMBIO DE RETENES DUOCO Y JUNTAS MONTAJE DE LOS MISMOS ACCESORIOS.;16;16,5;0;;0;0;21;005;S
100;01;25/11/2002;B9;000092;REPARACION DE COMPRESOR;13;13;0;;0;0;14,05;005;S
100;01;25/11/2002;B8;000065;REPARACION DE COMPRESOR;13;13;0;;0;0;14,05;005;S
100;01;25/11/2002;B8;000066;DESPLAZAMIENTO A CANTERA PARA DESMONTAR MOTOR Y REPARARLO EN TALLER, COLOCACION DE MOTOR UNA VEZ REPARADO;136,5;136,5;0;;0;0;14,05;005;S
100;02;25/11/2002;B8;000066;REPARACION DE MOTOR EN TALLER;156;156;0;;0;0;14,05;005;S
100;01;25/11/2002;B8;000067;DESPLAZ. A CANTERA PARA REVISION DE FALLOS EN JUNTA DE CULATA;84,5;84,5;0;;0;0;14,05;005;S
100;01;25/11/2002;B8;000068;DESPLAZAMIENTO A PLANTA DESMONTAR BOMBA HIDRAULICA AUXILIAR  PARA SU REPARACION EN TALLER Y MONTAJE UNA VEZ REPARADA;24;24;0;;0;0;14;005;S
100;02;25/11/2002;B8;000068;DESMONTAR BOMBA, COLOCACION DE KIT DE REPARACION Y MONTAJE DE LA MISMA;4;4;0;;0;0;14;005;S
100;01;25/11/2002;B8;000069;DESPLAZ. SANLUCAR, DESMONTAR CULATA PARA SU REPARACION EN TALLER Y MONTAJE DE LA MISMA UNA VEZ REPARADA;64;64;0;;0;0;14;005;S
100;02;25/11/2002;B8;000069;REPARACION DE CULATA EN TALLER;2,5;2,5;0;;0;0;14;005;S
100;01;31/12/2002;B8;000070;DESPLAZAMIENTO A SUPERMERCADO REVISION DE PERDIDA DE ACEITE HIDRAULICO;0,5;0,5;0;;0;0;14;005;S
800;01;17/01/2003;X8;000023;DESMONTAR MECHERO, LIMPIEZA, DESMONTAR MOTOR DEL MISMO, REBOBINADO Y COLOCAR, MONTAJE DE MECHERO.;7,5;7,5;0;;0;0;21,5;005;S
100;01;18/01/2003;B8;000071;FALLO DE MOTOR DE MAQUINA;39,5;39,5;0;;0;0;14,05;005;S
100;02;18/01/2003;B8;000071;REPARACION MOTOR EN TALLER;33;33;0;;0;0;14,05;005;S
100;01;27/01/2003;B8;000072;DESPLAZAMIENTO A FABRICA, SACAR MOTOR PARA SU RERACION EN TALLER;39,5;39,5;0;;0;0;14,05;005;S
100;02;27/01/2003;B8;000072;REPARACION EN TALLER;32,5;32,5;0;;0;0;14,05;005;S
800;01;31/12/2002;X8;000024;QUITAR MECHERO, LIMPIEZA GENERAL Y COLOCACION;5;5;0;;0;0;21,5;005;S
101;01;05/02/2003;X8;000025;REPARAR MOTOR ARRANQUE;2;2;0;;0;0;21,5;005;S
101;01;06/02/2003;X8;000026;REPARACION DE PISTON HIDRAULICO;1;1;0;;0;0;21,5;005;S
101;01;28/02/2003;X8;000027;REPRACION MAQUINA DE LAVAR;5,5;5,5;0;;0;0;21,5;005;S
800;01;17/03/2003;X8;000029;DESPLAZAMIENTO AL CHALET , DESMONTAR RETEN Y COLOCACION DE NUEVO;2;2;0;;0;0;21,5;005;S
800;01;10/03/2003;X8;000030;MODIFICACION DE SISTEMA DE SEGURIDAD;23,5;23,5;0;;0;0;21,5;005;S
100;01;07/04/2003;B8;000075;DESPLAZAMIENTO AL CUERVO, QUITAR CAJA DE VALVULAS Y CAMBIAR CERROJO;6;6;0;;0;0;14,05;005;S
100;01;31/12/2002;B8;000073;TALLER;1413,17;1413,17;0;;0;0;14,05;005;S
100;02;31/12/2002;B8;000073;HORAS SIN IMPUTACION;1609,5;1609,5;0;;0;0;14,05;005;S
100;03;31/12/2002;B8;000073;HORAS SIN IMPUTACION Y ENFERMEDAD;548,5;548,5;0;;0;0;14,05;005;S
100;04;31/12/2002;B8;000073;PORTES;0;0;0;;0;0;14,05;005;S
101;05;31/12/2002;B8;000073;MANTENIMIENTO FURGONETA Nº1;11,5;11,5;0;;0;0;21,5;005;S
101;06;31/12/2002;B8;000073;MANTENIMIENTO FURGONETA Nº2;15;15;0;;0;0;21,5;005;S
101;07;31/12/2002;B8;000073;MANTENIMIENTO FURGONETA Nº3;37,5;37,5;0;;0;0;21,5;005;S
100;01;03/01/2003;B8;000074;DESPLAZAMIENTO A ALGECIRAS, REVISION GENERAL DE MAQUINA;8;8;0;;0;0;14,05;005;S
101;01;09/04/2003;B8;000076;REPARACION DE BOMBA DE HIDRAULICOS Y DIRECCION, REVISION DE ORVITROL.;34;34;0;;0;0;21,5;005;S
101;01;12/03/2003;X8;000028;RESTO DE REPARACION DEL MOTOR;162,79;0;0;;0;0;21,5;005;N
101;01;09/05/2003;X8;000031;REPARACION DE QUEMADOR;3,5;3,5;0;;0;0;21,5;005;S
100;01;12/06/2003;B8;000077;REPARACION DE CAIDA DE PALA;93;93;0;;0;0;14,05;005;S
101;01;30/06/2003;X8;000032;DESMONTAR REGULADOR PARA SU REPARACION Y MONTAJE DEL MISMO Y PRUEBA.;15;30;0;;0;0;21,5;005;S
101;01;30/06/2003;X8;000032;DESPIECE DE GRUPO, SACAR EXCITATRIS PARA SU REPARACION POR SANCHO Y MONTAJE UNA VEZ REPARADA;15;0;0;;0;0;21,5;010;N
100;01;03/06/2003;B8;000078;DESPLAZAMIENTO A PLANTA, REVISION DE TRANSMISION POR FALTA DE POTENCIA.;2,5;2,5;0;;0;0;14,05;005;S
100;01;30/06/2003;B8;000079;DESPLAZAMIENTO A CARRION PARA REPARAR BRIDAS DE TUBOS;18;18;0;;0;0;14,05;005;S
101;01;09/07/2003;X8;000033;COLOCACION DE ZAPATAS A CINTA DE EMBRAGUE;1,5;2;0;;0;0;21,5;005;S
101;01;24/07/2003;X8;000034;DESMONTAR CARENAJES Y GENERADOR, MONTAR INSTALACION ELECTRICA POR SANCHO, MONTAJE DE GENERADOR Y CARENAJES EN GRUPO;13,5;13,5;0;;0;0;21,5;005;S
101;01;13/08/2003;X8;000035;REPAACION INTALACION ELECTRICA;6;2;0;;0;0;21,5;005;S
100;01;31/08/2003;B8;000080;REPARAR CAJA VALULAS;26;26;0;;0;0;14,05;005;S
101;01;05/09/2003;X8;000036;DESPIECE DE TRANSMISION, COLOCACION DE COMPONENTES NUEVOS, MONTAJE Y AJUSTE DE LA MISMA;23;19;0;;0;0;21,5;005;S
101;01;10/07/2003;X8;000037;REPARACION DE PISTON NEUMATICO;3;4;0;;0;0;21,5;005;S
800;01;24/09/2003;X8;000038;DESPLAZAMIENTO A FINCA PARA SUSTITUCION DE RETEN DE CIGUEÑAL;3,5;4;0;;0;0;21,5;005;S
800;01;11/12/2003;B9;000092;DESPIECE DE BOTELLA, COLOCACIN DE EMPAQUETADURA Y MONTAJE DE LA MISMA.;2,5;2,5;0;;0;0;21,5;005;S
100;01;11/12/2003;B8;000081;DESPLAZAMIENTO A LOS PALACIOS Y REVISION DE MAQUINA;2,5;2,5;0;;0;0;14,05;005;S
100;01;30/12/2003;B8;000082;DESPLAZAMIENTO A CANTERA REVISION DE GENERADOR;1;1;0;;0;0;14,05;005;S
100;01;30/12/2003;B8;000083;REVISION DE MOTOR ;7,5;7,5;0;;0;0;14,05;005;S
100;01;30/12/2003;B8;000084;REPARACION DE DIFERENCIAL;2;2;0;;0;0;14,05;005;S
100;01;30/12/2003;B8;000085;REPARACION DE LINEAS DE CAMARA FERMENTADORA Y BOMBA DE AGUA;3;3;0;;0;0;14,05;005;S
100;01;01/08/2003;B8;000086;MONTAJE DE MOTORES HIDRAULICOS Y TUBERIAS;112,5;112,5;0;;0;0;14,05;005;S
100;01;09/08/2003;B8;000087;DESPLAZAMIENTO A CANTERA, COMPROBACION DE INSTALCION ELECTRICA DE CAMBIO, DESMONTAR MANDO Y CENTRALITA PARA SU REPARACION EN TALLER Y COLOCACION UNA VEZ REPARADA.;13;13;0;;0;0;14,05;005;S
100;02;09/08/2003;B8;000087;REPARACION EN TALLER;2;2;0;;0;0;14,05;005;S
100;01;09/10/2003;B8;000088;DESPLAZAMIENTO A CANTERA PARA DESMONTAR MOTOR NO PUDIENDOSE DESMONTAR;3;3;0;;0;0;14,05;005;S
101;01;28/10/2003;B9;000093;DESMONTAR BOMBA DE BARRIDO PARA SU REPARACION EN TALLER DE INYECCION Y MONTAJE UNA VEZ REPARADA. DESMONTAR DEPOSITO NODRIZA, REPARACION DE NIVELADOR Y CORREGIR SALIDERO EN EL MISMO.;12;12;0;;0;0;21,5;005;S
100;01;11/12/2003;B8;000089;REVISION DE CAMBIO PARA SU REPARACION;2;2;0;;0;0;14,05;005;S
101;01;16/01/2004;B9;000094;REPARACION DE VALVULA DE TRANSMISION;30,5;30,5;0;;0;0;21,5;005;S
101;01;18/02/2004;B9;000095;DESPIECE DE AMASADORA PARA SUSTITUCION DE RODAMIENTOS  Y MONTAJE DE LA MISMA;19;19;0;;0;0;22;005;S
800;01;06/02/2004;B9;000096;DESPLAZAMIENTO A CONSULTA , DESMONTAR SILLON , SOLDADURA , REFUERZO Y MONTAJE;14,5;8,5;0;;0;0;22;005;S
101;01;18/02/2004;B9;000097;TOTAL MANO DE OBRA SEGUN LOS SIGUIENTES CONCEPTOS.;175;173;0;;0;0;22;005;S
101;01;18/02/2004;B9;000097;DESMONTAR PALA, AGUILON Y ARTICULACION CENTRAL DE MAQUINA Y DESPIECE DE LOS MISMOS. SUSTITUCION DE ROTULAS Y RETENES DE ARTICULACION CENTRAL, RELLENO Y MECANIZADO DE BULONES, COLOCACION Y MONTAJE DE ARTICULACION.;0;0;0;;0;0;0;010;N
101;01;18/02/2004;B9;000097;SUSTITUCION DE EMPAQUETADURAS A CILINDROS DE ELEVACION, MECANIZADO Y ENCASQUILLADO DE TAPAS DE COGIDA DE LAS MISMAS.;0;0;0;;0;0;0;015;N
101;01;18/02/2004;B9;000097;MONTAJE DE AGUILON, CORREGIR HOLGURAS DEL MISMO.;0;0;0;;0;0;0;020;N
101;01;18/02/2004;B9;000097;DESMONTAR RUEDA DELANTERA DRECHA, TALADRAR BUJE Y LLANTA, COLOCAR PERNOS NUEVOS. MONTAJE DE REDUCTOR Y RUEDA.;0;0;0;;0;0;0;025;N
101;01;18/02/2004;B9;000097;DESMONTAR SERVOMANDO DE CONTROL, COLOCACION DE KIT DE REPARACION Y MONTAJE. SUSTITUIR TUBO HIDRAULICO.;0;0;0;;0;0;0;030;N
101;01;18/02/2004;B9;000097;SUSTITUIR SILENTBLOCKS DE DEPOSITO DE HIDRAULICO;0;0;0;;0;0;0;035;N
101;01;18/02/2004;B9;000097;DESMONTAR RADIADOR, COLCOAR PANAL NUEVO, MONTAJE Y COLOCACION, LIMPIEZA DE ENFRIADORES.;0;0;0;;0;0;0;040;N
101;01;18/02/2004;B9;000097;CONSTRUCCION Y MONTAJE DE VARIOS TUBOS HIDRAULICOS.;0;0;0;;0;0;0;045;N
101;01;18/02/2004;B9;000097;HACER NIVEL DE ACEITE HIDRAULICO, ARRANQUE Y PRUEBA DE MAQUINA. DESMONTAR MORDAZAS DE FRENOS Y COLOCACIN DE KI DE REPARACION.;0;0;0;;0;0;0;050;N
101;02;18/02/2004;B9;000097;SACAR MOTOR DE MAQUINA, DESMONTAR CARTER Y CULATA, CAMBIO DE UN EQUIPO DE MOTOR COMPLETO, MONTAJE Y COLOCAR EN MAQUINA;55;57,5;0;;0;0;22;005;S
800;03;18/02/2004;B9;000097;DESPLAZAMIENTO A PLANTA PARA REPARACION DE INSTALACION Y TARJETA DE MANDO Y VALVULA DE GASOIL;15,5;14;0;;0;0;22;005;S
101;01;05/03/2004;B9;000098;MECANIZADO DE COGIDA DE PALA;6;8;0;;0;0;22;005;S
800;01;09/03/2004;B9;000099;DESPLAZAMIENTO A FINCA PARA SUSTITUCION DE PRECAMARAS;7;7,5;0;;0;0;22;005;S
101;01;19/03/2004;B9;000100;DESMONTAR CILINDROS DE PLATAFORMA ELEVADORA, DESPIECE DE LOS MISMOS, REPARACION, COLOCACION DE EMPAQUETADURAS NUEVAS, MONTAJE Y COLOCACION EN PLATAFORMA;13,5;13,5;0;;0;0;22;005;S
101;01;26/03/2004;B9;000101;DESPIECE DE MARTILLO COLOCACION DE KIT DE JUNTAS Y MONTAJE DEL MISMO.;4;4;0;;0;0;22;005;S
100;01;01/03/2004;B8;000090;REPARACION DE FALLO ELECTRICO;1,5;1,5;0;;0;0;14,05;005;S
101;01;23/04/2004;B9;000102;DESMONTAR POLEA Y EJE DE PLATO DE PULIDORA PARA SUSTITUCION DE RETENES Y RODAMIENTOS.;3;3;0;;0;0;22;005;S
101;01;03/05/2004;B9;000103;DESMONTAR CILINDRO EN PANADERIA, PARA SU REPARACION EN TALLER Y MONTAJE DEL MISMO;9,5;9,5;0;;0;0;22;005;S
101;01;31/05/2004;B9;000104;DESPICE DE MOLINILLO PARA REBOBINADO DE MOTOR Y MONTAJE DEL MISMO.;6;7;0;;0;0;22;005;S
100;01;16/06/2004;B8;000091;REVISION DE TRANSMISION;3,5;3,5;0;;0;0;14,05;005;S
101;01;30/07/2004;B8;000092;REPARACION DE TRANSMISION;1;1;0;;0;0;22;005;S
100;01;28/06/2004;B8;000093;COMPROBAR PRESIONES DE TRANSMISION, BOMBA DE CONVERTIDOR Y CONVERTIDOR, DESMONTAR TRANSMISION PARA REPARAR EN TALLER Y COLOCAR UNA VEZ REPARADA.;52;89,5;0;;0;0;22;005;S
100;02;28/06/2004;B8;000093;REPARACION EN TALLER DE TRANSMISION;43;43;0;;0;0;22;005;S
101;01;06/09/2004;B9;000105;DESMONTAR CILINDRO DE ELEVACION DE PLATAFORMA, MONTAJE DE EMPAQUETADURAS Y COLOCACION EN LA MISMA;6;6;0;;0;0;22;005;S
100;01;16/06/2004;B8;000094;REPARACION DE ENFRIADOR HIDRAULICO;7;7;0;;0;0;14,05;005;S
100;01;07/10/2004;B8;000095;REPARACION DE MOTOR DE ARRANQUE;1,5;1,5;0;;0;0;14,05;005;S
100;01;28/10/2004;B8;000096;SUSTITUCION DE LATIGUILLOS;5,5;5,5;0;;0;0;14,05;005;S
101;01;21/10/2004;B9;000106;CORREGIR SALIDERO DE ACEITE  Y REPARACION AVERIA ELECTRICA;14,5;14,5;0;;0;0;22;005;S
100;01;31/12/2003;B8;000097;TALLER;1133;1133;0;;0;0;14,05;005;S
100;02;31/12/2003;B8;000097;HORAS SIN IMPUTACION;2291;2291;0;;0;0;14,05;005;S
100;03;31/12/2003;B8;000097;DIAS TOMADOS Y ENFERMEDAD;1013,5;1013,5;0;;0;0;14,05;005;S
100;04;31/12/2003;B8;000097;PORTES ALMACEN;0;0;0;;0;0;14,05;005;S
100;05;31/12/2003;B8;000097;MANTENIMIENTO FURGONETEA Nº1;15;15;0;;0;0;14,05;005;S
100;06;31/12/2003;B8;000097;MANTENIMIENTO FURGONETA Nº2;82,5;82,5;0;;0;0;14,05;005;S
100;07;31/12/2003;B8;000097;MANTENIMIENTO FURGONETA Nº3;16;16;0;;0;0;14,05;005;S
100;01;18/11/2004;B8;000098;DESPLAZAMIENTO A CANTERA, TOMAR PRESIONES HIDRAULICAS DE TRANSMISION POR FALLO EN EL CONVERTIDOR.;2;2;0;;0;0;14,05;005;S
100;01;18/11/2004;B8;000099;REPARACION DE BOBMA DE TRANSMISION;7,5;7,5;0;;0;0;14,05;005;S
800;01;27/11/2004;B9;000107;DESPLAZAMIENTO A FABRICA, SANGRADO DE MAQUINA, SUSTITUIR CASQUILLO Y RETEN A BOMBA INYECTORA. SUSITITUIR BOMBA DE TRANSFERENCIA Y CORREGIR VARIOS SALIDEROS.;15,5;15,5;0;;0;0;22;005;S
101;01;03/12/2004;B9;000108;DESPIECE DE MECHERO, LIMPIEZA Y COMPROBACION;3;3;0;;0;0;22;005;S
100;01;23/12/2004;B8;000100;COMPROBAR PRESIONES HIDRAULICAS;6;6;0;;0;0;14,05;005;S
100;01;31/12/2004;B8;000101;TALLER;1332,5;1332,5;0;;0;0;19,42;005;S
100;02;31/12/2004;B8;000101;HORAS SIN IMPUTACION;2281;2281;0;;0;0;19,42;005;S
100;03;31/12/2004;B8;000101;DIAS TOMADOS Y ENFERMEDAD;1561;1561;0;;0;0;19,42;005;S
100;04;31/12/2004;B8;000101;PORTES ALMACEN;0;0;0;;0;0;19,42;005;S
100;05;31/12/2004;B8;000101;MANTENIMIENTO FURGONETA Nº1;32;32;0;;0;0;19,42;005;S
100;06;31/12/2004;B8;000101;MANTENIMIENTO FURGONETA Nº2;42;42;0;;0;0;19,42;005;S
100;07;31/12/2004;B8;000101;MANTENIMIENTO FURGONETA Nº3;11,5;11,5;0;;0;0;19,42;005;S
100;08;31/12/2004;B8;000101;MANTENIMIENTO FURGONETA Nº4;0;0;0;;0;0;19,42;005;S
101;01;25/01/2005;B9;000110;REVISION DE PRESIONES, DESMONTAR MOTORES HIDRAULICOS DE TRASLACION, DESPIECE, LIMPIEZA, LAPEADO Y RECTIFICADO DE PLANOS DE CABEZALES Y PLACAS DISTRIBUIDORAS . COLOCACION DE KIT DE JUNTAS Y MONTAJE DE LOS MISMOS;36;39,5;0;;0;0;22,5;005;S
101;01;11/01/2005;B9;000111;ACOPLAR DESCONECTADOR DE BATERIA Y REPARAR CABLES GENERALES.;2;2;0;;0;0;22,5;005;S
100;01;02/02/2005;B8;000102;DESPLAZAMIENTO UTRERA REVISION DE MOTOR;8;8;0;;0;0;19,42;005;S
800;01;29/03/2005;05;000303;DESPLAZAMIENTO A PLANTA PARA SUSTITUIR CRUCETA;1,5;3,5;0;01;16;4;22,5;005;S
800;01;31/03/2005;05;000304;REPARAR CABLES GENERALES DE BATERIA;1;1;0;01;16;4;22,5;005;S
800;01;01/04/2005;05;000305;DESPLAZAMIENTO A PLANTA , VACIAR ACEITE HIDRAULICO , DESMONTAR TUBOS HIDRAULICOS , CONSTRUCCION DE NUEVOS , MONTAJE , ECHAR ACEITE HIDRAULICO Y HACER NIVEL;5;5;0;01;16;4;22,5;005;S
101;01;31/03/2005;05;000307;CAMBIO DE ACEITE Y FILTROS;2;2;0;01;16;4;22,5;005;S
800;01;31/03/2005;05;000306;TOTAL MANO DE OBRA SEGUN LOS SIGUIENTES CONCEPTOS.;16;16;0;01;16;4;22,5;005;S
101;01;31/03/2005;05;000306;CONSTRUCCION DE ESCALERILLA DE SUBIDA Y COLOCACION;0;0;0;01;16;4;0;010;N
101;01;31/03/2005;05;000306;COLOCAR CAJA EXTINTOR;0;0;0;01;16;4;0;015;N
101;01;31/03/2005;05;000306;COLOCAR PASADOR Y ARANDELA DIENTE DE CUCHARON;0;0;0;01;16;4;0;020;N
101;01;31/03/2005;05;000306;REPARACION DE LUCES, LIMPIAPARABRISAS DELANTERO Y TRASERO, ESPEJOS RETROVISORES Y CLAXON;0;0;0;01;16;4;0;025;N
101;01;31/03/2005;05;000306;SUSTITUIR LATIGUILLO DE DIRECCION;0;0;0;01;16;4;0;030;N
800;01;05/04/2005;05;000308;DESPLAZAMIENTO A PLANTA PARA CAMBIO DE ACEITE Y FILTROS.;1;3,5;0;01;16;4;26,5;005;S
800;01;06/04/2005;05;000309;DESPLAZ. A PLANTA, CAMBIO DE ACEITE Y REPARACION DE AIRE ACONDICIONADO.;8;32;0;01;16;4;26,5;005;S
800;01;04/04/2005;05;000310;DESPLAZ. A FABRICA, CAMBIO DE ACEITE Y FILTROS, TENSAR FRENO DE ESTACIONAMIENTO, REPARAR INSTALACION ELECTRICA DE AFORADOR Y ENGRASE GENERAL.;18;18;0;01;16;4;26,5;005;S
800;01;31/03/2005;05;000311;SUSTITUIR BOMBA DE PILOTAJE;18;18;0;01;16;4;26,5;005;S
800;01;30/03/2005;05;000312;DESPLAZAMIENTO A FABRICA, DESMONTAR LATIGUILLO, CONSTRUCCION DE NUEVO Y MONTAJE DEL MISMO. HACER NIVEL DE HIDRAULICO.LIMPIEZA GENRAL.;18;18;0;01;16;4;26,5;005;S
800;01;01/04/2005;05;000313;DESPLAZAMIENTO A FABRICA, CAMBIO DE ACEITE Y FILTROS. 1.000 H. REPARAR SOPORTES ESPEJOS, AJUSTAR PUERTAS Y LIMPIEZA DE RADIADORES.;18;18;0;01;16;4;26,5;005;S
101;01;07/04/2005;05;000315;REPARACION DE FRENO DE MANO, LUCES , CONSTRUCCION DE SOPORTE DE ESPEJOS Y COLOCACION DE LOS MISMOS.;12,5;0;0;01;16;4;26,5;005;S
800;01;11/04/2005;05;000316;DESPLAZAMIENTO A FABRICA PARA CAMBIO DE ACEITE Y FILTROS, SUSTITUIR CORREAS DE MOTOR;12;12;0;01;16;4;26,5;005;S
800;01;08/04/2005;05;000329;DESPLAZAMIENTO A PLANTA , CAMBIO DE FILTROS Y ACEITES;5;12;0;01;16;4;26,5;005;S
101;01;08/04/2005;05;000330;CAMBIO DE FILTROS Y ACEITE, DESMONTAR BOMBAS DE DIRECCION Y PILOTAJE, COLOCAR KIT DE JUNTAS Y MONTAJE, HACER NIVEL DE HIDRAULICO;6;5,5;0;01;16;4;22,5;005;S
800;01;07/04/2005;05;000331;DESPLAZAMIENTO A FABRICA , DESMONTAR CARENAJES, TUBOS DE INYECTORES, INYECTORES Y PRECARAS, DESPLAZAMIENTO A TALLER, LIMPIEZA, HACER PEDIDOS DE PIEZAS, DESPLAZAMIENTO A FABRICA Y MONTAJE DE MAQUINA;7;7;0;01;16;4;22,5;005;S
800;01;08/04/2005;05;000332;DESPLAZAMIENTO A FABRICA, CAMBIO DE ACEITE Y FILTROS, SUSTITUIR CORREAS DE MOTOR;10,5;9;0;01;16;4;22,5;005;S
800;01;23/03/2005;05;000328;CAMBIO DE ACEITE Y FILTROS, SUSTITUCION DE EMPAQUETADURAS A CILINDROS DE ELEVACION Y VOLTEO. REPARACION ELECTRICA Y LUCES. REPARACION DE FRENO MANO;26;79,5;0;01;16;4;26,5;005;S
800;01;11/04/2005;05;000334;DESPLAZAMIENTO A PLANTA, COMPROBACION DE CIRCUITO DE GASOIL,  DESMONTAR DEPOSITO DE COMBUSTIBLE, LIMPIEZA DEL MISMO Y DE CIRCUITO, COLOCACION DE DEPOSITO.;11,5;80;0;01;16;4;26,5;005;S
101;01;07/04/2005;05;000314;DESMONTAR AGUILON, DESPIECE, MECANIZADO DE MAZAS, SUSTITUICION DE CASQUILLOS, BULONES Y RETENES, MONTAJE DEL MISMO;90;182,5;0;01;16;4;26,5;005;S
800;01;01/04/2005;05;000354;COMPROBACION DE SISTEMA HIDRAULICO, DESMONTAR VALVULA TERMOSTATICA PARA REPARAR EN TALLER Y COLOCAR EN MAQUINA UNA VEZ REPARADA.;36;62;0;01;16;4;22,5;005;S
101;02;01/04/2005;05;000354;REPARACION DE VALVULA EN TALLER;2;0;0;01;16;4;22,5;005;N
800;01;01/04/2005;05;000355;DESPLAZ. A OBRA, REPARAR FISURAS EN LLANTAS DELANTERAS, SOLDAR PICO DE BARRENA, CONSTRUIR BULON Y REPARAR INSTALACION ELECTRICA.;16,5;24,5;0;01;16;4;22,5;005;S
800;01;12/04/2005;05;000356;REPARACION DE FRENOS;2;1,5;0;01;16;4;22,5;005;S
800;01;15/04/2005;05;000358;REPARACION DE CRISTALES POR GOLPE ;1;8;0;01;16;4;847,5;005;S
800;01;19/04/2005;05;000361;SUSTITUCION DE INTERRUPOR DE LUCES, REPARARLAS Y HACER NIVELES.;3;3;0;01;16;4;26,5;005;S
800;01;19/04/2005;05;000362;DESPLAZAMIENTO A PLANTA , CAMBIO DE FILTROS Y ACEITES;4;6,5;0;01;16;4;26,5;005;S
800;01;18/04/2005;05;000363;DESPLAZAMIENTO A CANTERA PARA CORREGIR SALIDERO DE BOMBA INYECTORA.;2;2;0;01;16;4;22,5;005;S
800;01;18/04/2005;05;000364;DESPLAZAMIENTO A PLANTA, REPARACION DE INSTALACION ELECTRICA DE MOTOR DE ARRANQUE;2,5;2,5;0;01;16;4;26,5;005;S
800;01;18/04/2005;05;000365;DESPLAZAMIENTO A PLANTA, CARGA DE AIRE ACONDCIONADO, COLOCAR ESCALERILLA REPARADA Y SACAR TORNILLO PARTIDO DE BULON DELANTERO.;4;6,5;0;01;16;4;26,5;005;S
800;01;18/04/2005;05;000366;DESMONTAR REDUCTOR PARA SU REPARACION EN TALLER Y COLOCACION UNA VEZ REPARADO;30;40;0;01;16;4;22,5;005;S
101;02;18/04/2005;05;000366;DESMONTAR REDUCTOR, COLOCAR RODAMIENTOS, CORONA, AJUSTE Y MONTAJE;18;20;0;01;16;4;22,5;005;S
800;01;05/04/2005;05;000378;REPARACION DE AVERIA HIDRAULICA;6;6;0;01;16;4;22,5;005;S
800;01;31/03/2005;05;000379;DESPLAZAMIENTO A CANTERA PARA REPARACION DE AVERIA ELECTRICA;14;14;0;01;16;4;22,5;005;S
800;01;21/04/2005;05;000380;DESPLAZAMIENTOS A CANTERA PARA REPARACION DE AVERIA ELECTRICA DE BASCULA, FRENOS Y AIRE ACONDICIONADO.;13,5;13,5;0;01;16;4;22,5;005;S
101;01;05/04/2005;05;000381;REPARACION DE CAJA VALVULAS CONTROL DE TRANSMISION;3,5;2;0;01;16;4;22,5;005;S
800;01;19/04/2005;05;000382;DESPLAZAMIENTO A CANTERA, COMPROBACION DE CIRCUITO DE FRENOS Y CARGA DEL MISMO.;3;3;0;01;16;4;22,5;005;S
800;01;19/04/2005;05;000383;DESPLAZAMIENTO A CANTERA PARA REPARACION DE CADENA;14;14;0;01;16;4;22,5;005;S
800;01;21/04/2005;05;000384;DESPLAZAMIENTO A PLANTA PARA CAMBIO DE ACEITE Y FILTROS ;12;18;0;01;16;4;26,5;005;S
800;01;20/04/2005;05;000385;DESPLAZAMIENTO A PLANTA , CAMBIO DE FILTRO , ACEITE , REPARACION FRENO MANO Y REPARACION ASIENTO;5;9;0;01;16;4;26,5;005;S
800;01;22/04/2005;05;000386;DESPLAZAMIENTO A PLANTA PARA CAMBIO DE ACEITE Y FILTROS 250 .;1;5,5;0;01;16;4;26,5;005;S
800;01;22/04/2005;05;000388;DESPLAZ. A FABRICA, REVISIOIN DE CIRCUITO DE GASOIL, SUSTITUCION DE BOMBA DE TRANSFERENCIA, REPARACION DE AIRE ACONDCIONADO Y CARGA DEL MISMO.;23;23;0;01;16;4;26,5;005;S
800;01;22/04/2005;05;000389;DESPLAZAMIENTO A FABRICA, REPARACION DE FAROS DELANTEROS, INSTALACION DE CLAXON Y SUSTITUIR LOS MISMOS. CAMBIO DE ACEITE 250 H.;9,5;9,5;0;01;16;4;26,5;005;S
800;01;25/04/2005;05;000391;DESPLAZAMIENTO A PLANTA , CAMBIO FILTROS Y ACEITE;2;6,5;0;01;16;4;26,5;005;S
800;01;22/04/2005;05;000392;CAMBIO DE ACEITE Y FILTROS 250 H.;1;1;0;01;16;4;121,2;005;S
800;01;21/04/2005;05;000393;DESMONTAR CILINDRO DE DIRECCION PARA SU REPARACION EN TALLER Y COLOCAR UNA VEZ REPARADO, SUSTITUCION DE LATIGUILLO HIDRAULICO.;9;19;0;01;16;4;26,5;005;S
101;02;21/04/2005;05;000393;REPARACION DE CILINDRO ;3;1,5;0;01;16;4;26,5;005;S
